doc_id	split	source_file	brat_txt_path	brat_ann_path	sentence_count	entity_count	sha256_txt	sha256_ann	has_released_text	source_title	doi	pmid	pmcid	wos_accession	publication_year	journal	abstract_licence_status	source_selection_query_id	source_metadata_status
119	train	0text119.txt	data/brat_core/train/0text119.txt	data/brat_core/train/0text119.ann	39	165	420686650794a884640d9c090066bd424ad260fd73b99f07d7d23ae0c3d11ae0	9d0c6cfe9ec6686abf07e2ef143257ba67a034188639dce2e9ade53c9d2eedea	yes	Huntington's disease in the United States: Variation by demographic and socioeconomic factors.	10.1002/mds.27653	30868663	PMC6579693	not_available_in_current_archive	2019	Movement disorders : official journal of the Movement Disorder Society	exclude_text	not_available_in_current_archive	high
120	val	0text120.txt	data/brat_core/train/0text120.txt	data/brat_core/train/0text120.ann	24	112	0d261319a55b983bb0d334c0d7d3274caf5699ea2a4d9a2f682a44c9d07a283c	558dcf3fa221486f8363626da9595e2a5b98372c686a88ddc7eaee0b1b81e26e	yes	Psychosis and longitudinal outcomes in Huntington disease: the COHORT Study.	10.1136/jnnp-2019-320646	31611263	not_available_in_current_archive	not_available_in_current_archive	2020	Journal of neurology, neurosurgery, and psychiatry	exclude_text	not_available_in_current_archive	high
121	val	0text121.txt	data/brat_core/train/0text121.txt	data/brat_core/train/0text121.ann	14	90	08830039a277d101fc28e720c43596357be6165ac8f2de15463dda4bf5a009ef	7181a8204ea8a9a12e5874886b3e16c1f607be9b1b1ee52887f56d44f35182ab	yes	Salivary Redox Biomarkers in Selected Neurodegenerative Diseases.	10.3390/jcm9020497	32059422	PMC7074092	not_available_in_current_archive	2020	Journal of clinical medicine	include_text	not_available_in_current_archive	high
122	train	0text122.txt	data/brat_core/train/0text122.txt	data/brat_core/train/0text122.ann	16	94	6522ebfa9be97e239d3ea776ff0862b55c4c282cc6f2983fe96e4a05837807d0	ac319f467465ff80d438c913af5e63e456f8a1f51c59c529607d02e0c8784ea6	yes	Tubulin Cytoskeleton in Neurodegenerative Diseases-not Only Primary Tubulinopathies.	10.1007/s10571-022-01304-6	36352320	PMC10287795	not_available_in_current_archive	2023	Cellular and molecular neurobiology	include_text	not_available_in_current_archive	high
123	train	0text123.txt	data/brat_core/train/0text123.txt	data/brat_core/train/0text123.ann	4	36	bdf2e2de08d0bafe7da5e82b234e5784071e0bcfa37db23b75fb414e5f18c8dd	86b4a560a6fc78aeb2f94deb0c752195f646a7ff4002176c702db2dedb41a3ee	yes	RhoA Signaling in Neurodegenerative Diseases.	10.3390/cells11091520	35563826	PMC9103838	not_available_in_current_archive	2022	Cells	include_text	not_available_in_current_archive	high
124	train	0text124.txt	data/brat_core/train/0text124.txt	data/brat_core/train/0text124.ann	6	47	d38380cfae63e8e5de0ebcb6aa518e76a3a5b2fd02660e456fe632b78f2a9e4f	dd4a530f7b26de526a0ec7a378d8e72f57da1cca96c39ca7489ef848f21e2cee	yes	Role of Mitochondria in Neurodegenerative Diseases: From an Epigenetic Perspective.	10.3389/fcell.2021.688789	34513831	PMC8429841	not_available_in_current_archive	2021	Frontiers in cell and developmental biology	include_text	not_available_in_current_archive	high
125	train	0text125.txt	data/brat_core/train/0text125.txt	data/brat_core/train/0text125.ann	16	138	c5030fb821509c86aa8037afa99e5b92381a7b2a6cec8777953e52d2af7948c4	2a9b2ade38b63809917d362c39aae4540fa302fe76390fe8ab52bde67cd9f041	yes	Network spread determines severity of degeneration and disconnection in Huntington's disease.	10.1002/hbm.24695	31187915	PMC6865500	not_available_in_current_archive	2019	Human brain mapping	exclude_text	not_available_in_current_archive	high
126	val	0text126.txt	data/brat_core/train/0text126.txt	data/brat_core/train/0text126.ann	8	58	2a75ad47f43d920ec26c6f010cdfd2e28873491633b4122224f7b0ced4cddfe3	18562d98f8ab8da4ce5471fb55504c2b20ba9fbaad8bc3b1c6a47bd840479500	yes	Autophagy system as a potential therapeutic target for neurodegenerative diseases.	10.1016/j.neuint.2022.105308	35181396	not_available_in_current_archive	not_available_in_current_archive	2022	Neurochemistry international	exclude_text	not_available_in_current_archive	high
127	test	0text127.txt	data/brat_core/train/0text127.txt	data/brat_core/train/0text127.ann	16	82	c2baa78d5bf6a88d5799fff5d7b27adb21fcf7057f68017677ceadc5d9279dec	e1e3fbef6198e12e781c11223f5cb9f38f7135f10dbd0f1d58180b17d28d2bdf	yes	Irritability in Huntington's Disease.	10.3233/jhd-200397	32417789	PMC7369067	not_available_in_current_archive	2020	Journal of Huntington's disease	exclude_text	not_available_in_current_archive	high
128	train	0text128.txt	data/brat_core/train/0text128.txt	data/brat_core/train/0text128.ann	10	61	5ade7a9696237ef721134f116efcb8e2da325175e63a2c8470c306b2c607518a	c81e03ed830f816178c6cddcadeb66abbde009cc00db50b740b3debb2050c223	yes	Roles of Metal Microelements in Neurodegenerative Diseases	10.1007/s11062-020-09854-5	not_available_in_current_archive	not_available_in_current_archive	not_available_in_current_archive	2020	Neurophysiology	exclude_text	not_available_in_current_archive	high
129	train	0text129.txt	data/brat_core/train/0text129.txt	data/brat_core/train/0text129.ann	22	144	c1c199dca0aed25056a2db6ec9fdcadf2c5300ce271b10303f7b600cab90d732	d0791e4c26450629601a66ca3d2faf439eb7dca2299353b2a42c0327d7f29757	yes	Proteasome Subunits Involved in Neurodegenerative Diseases.	10.1016/j.arcmed.2020.09.007	32962866	not_available_in_current_archive	not_available_in_current_archive	2021	Archives of medical research	exclude_text	not_available_in_current_archive	high
130	train	0text130.txt	data/brat_core/train/0text130.txt	data/brat_core/train/0text130.ann	24	168	26dc3b16714dbf798bf990b76ba65a5d48e044418257a8363c2aca06c7543235	a1ec4a8a6df009135d3b9d91f610c650c41c4041a870f04ccbc7c9f49f841a90	yes	SQSTM1/p62: A Potential Target for Neurodegenerative Disease.	10.1021/acschemneuro.8b00516	30657305	PMC6712989	not_available_in_current_archive	2019	ACS chemical neuroscience	exclude_text	not_available_in_current_archive	high
131	test	0text131.txt	data/brat_core/train/0text131.txt	data/brat_core/train/0text131.ann	14	92	d8fcf1b19aae67f9019f7401e0c78f54ff14ff27d9229cafff9915f978190ca2	47bdca6626519ff11a270811939ebc0dc1762889b5f31b3bf54e028a295338a5	yes	Mitochondrial MicroRNAs in Aging and Neurodegenerative Diseases.	10.3390/cells9061345	32481587	PMC7349858	not_available_in_current_archive	2020	Cells	include_text	not_available_in_current_archive	high
132	test	0text132.txt	data/brat_core/train/0text132.txt	data/brat_core/train/0text132.ann	20	100	beccb604948719b2125ddf730f335da703f3735454bcb44d6f0d4f00e82baf5b	422cfa601e0329463ebdb23c0038945c751b4b32bc3033abab383644e7b3f861	yes	Recent developments in the management of Huntington's disease.	10.1016/j.bioorg.2022.105642	35121553	not_available_in_current_archive	not_available_in_current_archive	2022	Bioorganic chemistry	exclude_text	not_available_in_current_archive	high
133	test	0text133.txt	data/brat_core/train/0text133.txt	data/brat_core/train/0text133.ann	26	190	e7f9ad788569b5426fa2277d05fae7c077dac69010040744ff054c6879bdca4c	799edb61b6072856d0d98d906f8e20a061280a641397d5026209487961dfc1e9	yes	Apathy as a non-motor symptom of Parkinson's disease and Huntington's chorea	10.25789/YMJ.2020.70.07	not_available_in_current_archive	not_available_in_current_archive	not_available_in_current_archive	2020	Yakut Medical Journal	exclude_text	not_available_in_current_archive	high
134	test	0text134.txt	data/brat_core/train/0text134.txt	data/brat_core/train/0text134.ann	10	88	4ccd4a82e232cb703020fb79b6c2ef66a21793c6393c852b0ecfbd148d5376bd	0bf83ce87dabb01e37ce519458c020c1712ef53dac92e6cfb57c54148d1f7bef	yes	Modulation of Huntington's Disease in Drosophila.	10.2174/1871527320666210412155508	33845728	not_available_in_current_archive	not_available_in_current_archive	2021	CNS & neurological disorders drug targets	exclude_text	not_available_in_current_archive	high
135	val	0text135.txt	data/brat_core/train/0text135.txt	data/brat_core/train/0text135.ann	18	132	845de743f76bde33fd57d7f8bcc77394978880abf9857226519a799844c6d15a	5abc0431463c0efa7bcff908151457a375e4d0566e86e4bfbfec4fb969b4649b	yes	Alterations in transcranial sonography among Huntington's disease patients with psychiatric symptoms.	10.1007/s00702-020-02187-x	32285254	PMC7293686	not_available_in_current_archive	2020	Journal of neural transmission (Vienna, Austria : 1996)	include_text	not_available_in_current_archive	high
136	val	0text136.txt	data/brat_core/train/0text136.txt	data/brat_core/train/0text136.ann	16	130	d721f6008540e7e6898ccddda41582ac6bba2850fcbcf2c97dde9c7d97f36e26	d550bbb3038b31c9e2b8d62b704ca3eda0544adeedb57fd882cd69b0e8fcbb08	yes	Oxidative Stress and Cellular Dysfunction in Neurodegenerative Disease	10.1007/978-1-0716-1712-0_6	not_available_in_current_archive	not_available_in_current_archive	not_available_in_current_archive	2021	Neuromethods	exclude_text	not_available_in_current_archive	high
137	train	0text137.txt	data/brat_core/train/0text137.txt	data/brat_core/train/0text137.ann	10	100	b5c16db29059c41611bf2d898682f795668cd37b1759da72a5c1377f0ecc9b0e	34cb2ed35d565ea4ad3db2b90ca3730dce1929681ac69e97d5856c99a56d7e97	yes	Biochemical Pathways of Cellular Mechanosensing/Mechanotransduction and Their Role in Neurodegenerative Diseases Pathogenesis.	10.3390/cells11193093	36231055	PMC9563116	not_available_in_current_archive	2022	Cells	include_text	not_available_in_current_archive	high
138	train	0text138.txt	data/brat_core/train/0text138.txt	data/brat_core/train/0text138.ann	10	68	1d77ecb2d3d4d0adf93e2159100f73896b9d1059567a7ef91990ae9faa879486	250f185fe075181ea2b826bf45eeef3972c5b83867db8c0978e2c7a2248e0cd9	yes	POSCAbilities: The Application of the Prion Organotypic Slice Culture Assay to Neurodegenerative Disease Research.	10.3390/biom10071079	32698402	PMC7407827	not_available_in_current_archive	2020	Biomolecules	include_text	not_available_in_current_archive	high
139	train	0text139.txt	data/brat_core/train/0text139.txt	data/brat_core/train/0text139.ann	16	136	da8b7f0dcfa868d29d998f43d86a4a353f9ef1a6b493634234e6629650f9f016	7d074518b74b329e78c28ef573c9fb9296c5c60e272a2d0fc8ed51edecebf98b	yes	MicroRNAs Dysregulation and Mitochondrial Dysfunction in Neurodegenerative Diseases.	10.3390/ijms21175986	32825273	PMC7504116	not_available_in_current_archive	2020	International journal of molecular sciences	include_text	not_available_in_current_archive	high
140	test	0text140.txt	data/brat_core/train/0text140.txt	data/brat_core/train/0text140.ann	12	70	7ce494d3bce0fa3c9685905f7de28f8e7c327f89dd9a4e7231bf7d95b652bc36	4207d6808203fe56b0d21615e587f026832e903efbd567387dbc483a0376989c	yes	Long-noncoding RNAs as epigenetic regulators in neurodegenerative diseases.	10.4103/1673-5374.358615	36453400	PMC9838156	not_available_in_current_archive	2023	Neural regeneration research	exclude_text	not_available_in_current_archive	high
141	train	0text141.txt	data/brat_core/train/0text141.txt	data/brat_core/train/0text141.ann	6	21	55542a67055e72d020401d9ddc0c86d500202df2b5374eeb909c7adfd6f0c302	90b3b4ad59f132943e5ad7c2d86dba039d4f73172105c4f5fea6feb7c2ef15d6	yes	Single-cell Transcriptional Changes in Neurodegenerative Diseases.	10.1016/j.neuroscience.2021.10.025	34748859	not_available_in_current_archive	not_available_in_current_archive	2021	Neuroscience	exclude_text	not_available_in_current_archive	high
142	train	0text142.txt	data/brat_core/train/0text142.txt	data/brat_core/train/0text142.ann	22	132	0a0a9a8f819f784825656e1cd4dc16b78f339785915b6c33d550e71609116e11	b0fa57a7be70f214a1e150b903929cffeb4dbc181267aec29a3e31009d74e46b	yes	Cardiac electrical remodeling and neurodegenerative diseases association.	10.1016/j.lfs.2020.118976	33387579	not_available_in_current_archive	not_available_in_current_archive	2021	Life sciences	exclude_text	not_available_in_current_archive	high
143	train	0text143.txt	data/brat_core/train/0text143.txt	data/brat_core/train/0text143.ann	14	122	6f75274a2d406075d9b79088093609198dbd6ccc2c06269eeda949dc14b6aa96	345a105fb0f47a624f44795718bccd768fb8c1933b7910871e3ac74783949a8c	yes	Neuroinflammation in Huntington’s Disease	10.1007/978-1-0716-1712-0_9	not_available_in_current_archive	not_available_in_current_archive	not_available_in_current_archive	2021	Neuromethods	exclude_text	not_available_in_current_archive	high
144	train	0text144.txt	data/brat_core/train/0text144.txt	data/brat_core/train/0text144.ann	12	108	8fd30083ada538f49b95c6d739832db0daf7b310662e643e55a9076b55049159	bd19b33454951ab7710d90fc40214c69f9360f0a5df793bce509cdebb72aa980	yes	Antisense Oligonucleotide Therapies for Neurodegenerative Diseases.	10.1146/annurev-neuro-070918-050501	31283897	PMC7427431	not_available_in_current_archive	2019	Annual review of neuroscience	exclude_text	not_available_in_current_archive	high
145	train	0text145.txt	data/brat_core/train/0text145.txt	data/brat_core/train/0text145.ann	14	154	b874ed5d1f1cd2ae941eff6f5dfd35815d74bb0a749fc97499c2b57c66e6b0c6	117f6cb127cabce3922d851cfdbbd514663ae12f656846d84c80692e79184c25	yes	Interleukin-6 deficiency exacerbates Huntington's disease model phenotypes.	10.1186/s13024-020-00379-3	32448329	PMC7247164	not_available_in_current_archive	2020	Molecular neurodegeneration	exclude_text	not_available_in_current_archive	high
146	train	0text146.txt	data/brat_core/train/0text146.txt	data/brat_core/train/0text146.ann	5	47	7af77594e4601c2ad940ab731202d084b97657af3c6e6a7fd9dba49aff65cf1b	4786f4e874a46fb2e1303e549a04866e00e78d810bbea09d4007d0a5303cbdc3	yes	NRF2 as a Therapeutic Target in Neurodegenerative Diseases	10.1177/1759091419899782	31964153	not_available_in_current_archive	not_available_in_current_archive	2020	ASN NEURO	exclude_text	not_available_in_current_archive	high
147	train	0text147.txt	data/brat_core/train/0text147.txt	data/brat_core/train/0text147.ann	12	72	4adcabf67071841bb2d1e9179457a2526dd045889241f079c99a4c6165058e23	dfc4adf81ba9c3ad482cd413d3ff8aef39044bf7512d8d7cf9a283152d2b2895	yes	Orexins role in neurodegenerative diseases: From pathogenesis to treatment.	10.1016/j.pbb.2020.172929	32315694	not_available_in_current_archive	not_available_in_current_archive	2020	Pharmacology, biochemistry, and behavior	exclude_text	not_available_in_current_archive	high
148	train	0text148.txt	data/brat_core/train/0text148.txt	data/brat_core/train/0text148.ann	6	48	3eb817b754d6d6edf45b7df153396e9d30c234d3b77623a4d838d2fe5f9afe32	498ae894cec78c18b40b25133952fcba85531e3e0c2ab6cf047360ac845f6df8	yes	Westphal Variant of Huntington's Disease	10.1055/s-0037-1608688	not_available_in_current_archive	not_available_in_current_archive	not_available_in_current_archive	2017	Journal of Pediatric Neurology	exclude_text	not_available_in_current_archive	high
149	train	0text149.txt	data/brat_core/train/0text149.txt	data/brat_core/train/0text149.ann	8	76	4d7340464f7ed0277d466534ad454cb5b1bbb0d5345430f92597ef67fb2d7cf0	3a10c017c1b0e4eed4b1fa407ff098ac8f662040807f7874c76f7ca4350a653e	yes	PGC-1α, Sirtuins and PARPs in Huntington's Disease and Other Neurodegenerative Conditions: NAD+ to Rule Them All.	10.1007/s11064-019-02809-1	31065944	not_available_in_current_archive	not_available_in_current_archive	2019	Neurochemical research	exclude_text	not_available_in_current_archive	high
150	train	0text150.txt	data/brat_core/train/0text150.txt	data/brat_core/train/0text150.ann	18	92	50ef4b6b0e1fa38b72245e333be7fc1ce14e6cef11d053f0ee485705f7ae27fa	2aa3598e7b7bda044c797d5024e6647ad2f35c0454da3161e5689473967d1deb	yes	The contribution of <i>C. elegans</i> neurogenetics to understanding neurodegenerative diseases.	10.1080/01677063.2020.1803302	32772603	not_available_in_current_archive	not_available_in_current_archive	2020	Journal of neurogenetics	exclude_text	not_available_in_current_archive	high
151	test	0text151.txt	data/brat_core/train/0text151.txt	data/brat_core/train/0text151.ann	10	70	e089ef8bb8e649e74ac5e026199345aa2d184fee222c43a406b1d5c7ec384746	9f4925dfb311de73b47ea60e4b8dc1cad892617c887a799d44eebefc34dae642	yes	Protein Misfolding and ER Stress in Huntington's Disease.	10.3389/fmolb.2019.00020	31001537	PMC6456712	not_available_in_current_archive	2019	Frontiers in molecular biosciences	include_text	not_available_in_current_archive	high
152	train	0text152.txt	data/brat_core/train/0text152.txt	data/brat_core/train/0text152.ann	12	86	bc42990eb40bc55603813ef44f37063a4cfaf56b9f690397be7a45bcd772010e	6c51d023533c23ff449beff10bdb6b3c1a094915fa49ad353b142636f9e0950b	yes	Diagnostic and Therapeutic Potential of Exosomes in Neurodegenerative Diseases.	10.3389/fnagi.2021.790863	34975460	PMC8717921	not_available_in_current_archive	2021	Frontiers in aging neuroscience	include_text	not_available_in_current_archive	high
153	train	0text153.txt	data/brat_core/train/0text153.txt	data/brat_core/train/0text153.ann	20	162	44fc8eea6ec07b94dbb15b74f126c53ba3e8d50876d3573e856c767d065b21cc	13d9493d11c184b9bd799b22cfab075af15af9c7654b179292ff95ad408ad873	yes	Neocortical morphometry in Huntington's disease: Indication of the coexistence of abnormal neurodevelopmental and neurodegenerative processes.	10.1016/j.nicl.2020.102211	32113174	PMC7044794	not_available_in_current_archive	2020	NeuroImage. Clinical	include_text	not_available_in_current_archive	high
