doc_id	split	source_file	sha256_txt	match_confidence	match_reason	source_title	doi	pmid	pmcid	publication_year	journal	publisher	epmc_is_open_access	epmc_license	openalex_is_oa	openalex_oa_status	openalex_licenses	unpaywall_is_oa	unpaywall_oa_status	unpaywall_licenses	crossref_license_urls	source_text_decision
379	test	0text379.txt	8cc9316dfc4972e6a6decb4f8816401e9f224a1d894ddd87865445f9cacf0662	high	abstract_prefix_exact_match	The Utility of BDNF Detection in Assessing Severity of Huntington's Disease.	10.3390/jcm10215181	34768699	PMC8584708	2021	Journal of clinical medicine	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
437	train	0text437.txt	3b2f04b328c50d8be59de7bbe2466db1b7459cfa6d25fb35766c88c34cbbca16	high	abstract_prefix_exact_match	Recent Advances on the Role of Brain-Derived Neurotrophic Factor (BDNF) in Neurodegenerative Diseases.	10.3390/ijms23126827	35743271	PMC9224343	2022	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
438	train	0text438.txt	27d0277593940f3d80c61ef29a568e6ada9aa51fde364eae61d9f9486b347eaa	high	abstract_prefix_exact_match	Rhodopsin: A Potential Biomarker for Neurodegenerative Diseases.	10.3389/fnins.2020.00326	32351353	PMC7175229	2020	Frontiers in neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
453	train	0text453.txt	b07db306ba061cc0c8176e6605698d34c5212f092a3b6fcaa7436dcf8edde104	high	abstract_prefix_exact_match	Molecular Chaperones: A Double-Edged Sword in Neurodegenerative Diseases.	10.3389/fnagi.2020.581374	33132902	PMC7572858	2020	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
468	train	0text468.txt	1b1e68fb2a04c146acf1c66a130f75ebd78475084f8ed68b08cc1e6ff55e1ee8	high	abstract_phrase_match	No optical coherence tomography changes in premanifest Huntington's disease mutation carriers far from disease onset.	10.1002/brb3.2592	35511084	PMC9226796	2022	Brain and behavior	Wiley	Y	cc by	True	gold	cc-by				http://creativecommons.org/licenses/by/4.0/	include_text
472	train	0text472.txt	1d37de6945cc2ee193bb5ce8b6378a1d567dab510dd10c8a21601bb6b29a5df2	high	abstract_phrase_match	What we don't need to prove but need to do in multidisciplinary treatment and care in Huntington's disease: a position paper.	10.1186/s13023-023-02622-8	36717864	PMC9887752	2023	Orphanet journal of rare diseases	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
502	test	0text502.txt	273beef5c3fbd50424be18457640e5ae0970cfd3ad4634e13e8db23275e52530	high	abstract_prefix_exact_match	Hunting for the cause: Evidence for prion-like mechanisms in Huntington's disease.	10.3389/fnins.2022.946822	36090278	PMC9448931	2022	Frontiers in neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
540	val	0text540.txt	70298fadbed7ac69a02217577c76d4f993fefa21ac1ed717c5e9a4fb3ce507e7	high	abstract_prefix_exact_match	Mutant Huntingtin Derails Cysteine Metabolism in Huntington's Disease at Both Transcriptional and Post-Translational Levels.	10.3390/antiox11081470	36009188	PMC9404835	2022	Antioxidants (Basel, Switzerland)	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
552	train	0text552.txt	c4bd547fffe89df3328dc981e8b8d64542ac1c449aa1d38ceb80bbd4b55f649d	high	abstract_prefix_exact_match	Exploring the Etiological Links behind Neurodegenerative Diseases: Inflammatory Cytokines and Bioactive Kynurenines.	10.3390/ijms21072431	32244523	PMC7177899	2020	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
573	train	0text573.txt	409f6a1d055141eb1d6ed00f90343eef3248de2a032eeed16c13678da2ef1e31	high	abstract_prefix_exact_match	Ribosome traffic jam in neurodegeneration: decoding hurdles in Huntington disease.	10.15698/cst2021.06.251	34124583	PMC8166216	2021	Cell stress	Shared Science Publishers OG	Y	cc by	True	gold	cc-by|cc-by-sa					include_text
574	test	0text574.txt	fd5bc2dd2ba678d15fb7bfcad53d43e3ee33ccf2ec3e46f3b6adee6b7128511d	high	abstract_prefix_exact_match	The regulatory roles of microRNAs toward pathogenesis and treatments in Huntington's disease.	10.1186/s12929-021-00755-1	34412645	PMC8375176	2021	Journal of biomedical science	Springer Science and Business Media LLC	Y	cc by	True	diamond	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
575	test	0text575.txt	fd7ff91be3b4a28fa2ac9ffdb73f4401b5499bed237d879e60fb4d9d47801cad	high	abstract_phrase_match	Non-Cell Autonomous and Epigenetic Mechanisms of Huntington's Disease.	10.3390/ijms222212499	34830381	PMC8617801	2021	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
576	train	0text576.txt	4da19a15498d18138619fde4103114411c459c41d39cb0019d47eeae04ba894a	high	abstract_phrase_match	RNA Sequencing of Human Peripheral Blood Cells Indicates Upregulation of Immune-Related Genes in Huntington's Disease.	10.3389/fneur.2020.573560	33329316	PMC7731869	2020	Frontiers in neurology	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
612	train	0text612.txt	f237c592677055c5e20fd09f20a89096c3dffc08942f0c6eabb2c62080eabee2	high	abstract_prefix_exact_match	Huntington's disease influences employment before and during clinical manifestation: A systematic review.	10.1016/j.parkreldis.2022.02.022	35379551		2022	Parkinsonism & related disorders	Elsevier BV	N	cc by	True	hybrid	cc-by				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	include_text
624	train	0text624.txt	1796df339531638ade0c8d7a7f972b505c9e7a5b632afd941f9b9bb8894c2844	high	abstract_prefix_exact_match	Circadian and Sleep Dysfunctions in Neurodegenerative Disorders-An Update.	10.3389/fnins.2020.627330	33536872	PMC7848154	2020	Frontiers in neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
633	test	0text633.txt	66366d4831fbaa0becd1988935f2dbecbf1b386661423e79bf96c9b2f3e1bb81	high	abstract_prefix_exact_match	Impaired Cerebrovascular Reactivity in Huntington's Disease.	10.3389/fphys.2021.663898	34366879	PMC8334185	2021	Frontiers in physiology	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
661	test	0text661.txt	5099cd115c0d696a29ad9d8ee7a2a49c52241ae4d6e55f2dabb0a1e1fe63b896	high	abstract_prefix_exact_match	Renin-Angiotensin System in Huntington's Disease: Evidence from Animal Models and Human Patients.	10.3390/ijms23147686	35887034	PMC9316902	2022	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
670	val	0text670.txt	bf39c9e8fe76a64ed96cf09a04082115beb41b10560ef72538d9bced207e2074	high	abstract_phrase_match	Evaluation of Blood Glial Fibrillary Acidic Protein as a Potential Marker in Huntington's Disease.	10.3389/fneur.2021.779890	34867769	PMC8639701	2021	Frontiers in neurology	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
680	train	0text680.txt	1a5c7e932278671be66ab8a8649e523c1fd8cf029abfc9d2d8fbb78acff52cb1	high	abstract_prefix_exact_match	Dual role of brain-derived extracellular vesicles in dementia-related neurodegenerative disorders: cargo of disease spreading signals and diagnostic-therapeutic molecules.	10.1186/s40035-022-00326-w	36437458	PMC9701396	2022	Translational neurodegeneration	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
722	test	0text722.txt	1bcd1a17c27bf74218ba9067b50980ff05c3d92138c186f41a2b5a8b03452d56	high	abstract_phrase_match	Targeted genome editing of ZKSCAN3 mitigates the neurotoxicity caused by mutant HTT (huntingtin) in a Huntington disease animal model and three-dimensional cell culture of Huntington disease.	10.1080/15548627.2025.2569965	41037798		2025	Autophagy	Informa UK Limited	N		True	green	cc-by					include_text
734	train	0text734.txt	48098335210d46e7c9d8f88c4cc9ad3dbcfb03cf8df251f151c7124e0aa7ea18	high	abstract_prefix_exact_match	Cerebrospinal fluid endo-lysosomal proteins as potential biomarkers for Huntington's disease.	10.1371/journal.pone.0233820	32804976	PMC7430717	2020	PloS one	Public Library of Science (PLoS)	Y	cc by	True	gold	cc-by|cc-by-sa				http://creativecommons.org/licenses/by/4.0/	include_text
773	train	0text773.txt	a2a11405f1aa076ec6b84ef5e688487b9f963b15d5a15ae8269a60b4dbcc5189	high	abstract_phrase_match	Modeling Neurodegenerative Disorders in <i>Drosophila melanogaster</i>.	10.3390/ijms21093055	32357532	PMC7246467	2020	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
805	train	0text805.txt	08d7ac0afadda53d8b76119496b645a0867c9d091480a931a3110e373e80c35b	high	abstract_prefix_exact_match	Montreal Cognitive Assessment (MoCA) performance in Huntington's disease patients correlates with cortical and caudate atrophy.	10.7717/peerj.12917	35402100	PMC8988933	2022	PeerJ	PeerJ	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
826	train	0text826.txt	5fa5725a3b9ccc7da37dd9c796c6b0037d3c55b06dded9cd084b20419e225084	high	abstract_prefix_exact_match	Early impairment of thalamocortical circuit activity and coherence in a mouse model of Huntington's disease.	10.1016/j.nbd.2021.105447	34274461	PMC8591983	2021	Neurobiology of disease	Elsevier BV	N	cc by	True	gold	cc-by|cc-by-sa				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	include_text
874	train	0text874.txt	ad0d5abeb55349a1daaf173876ef58f2297ae6e3a70f5313752046270e3e7fe6	high	abstract_prefix_exact_match	A novel Huntington's disease mouse model to assess the role of neuroinflammation on disease progression and to develop human cell therapies.	10.1002/sctm.20-0431	33710799	PMC8235129	2021	Stem cells translational medicine	Oxford University Press (OUP)	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/|http://creativecommons.org/licenses/by/4.0/|http://doi.wiley.com/10.1002/tdm_license_1.1	include_text
1003	test	0text1003.txt	9ed417971a7f52999b6cadc99b7421e3050a976f2e9a2a089094d2579c7e69c3	high	abstract_prefix_exact_match	Characterization of brain-derived extracellular vesicle lipids in Alzheimer's disease.	10.1002/jev2.12089	34012516	PMC8111496	2021	Journal of extracellular vesicles	Wiley	Y	cc by	True	gold	cc-by|cc-by-sa				http://creativecommons.org/licenses/by/4.0/|http://creativecommons.org/licenses/by/4.0/	include_text
1004	train	0text1004.txt	7e3e2933de871836dc345f9e04b4da20bb23de2d79e2a89c45e1fdbeef60bc9e	high	abstract_prefix_exact_match	Emerging Roles of Extracellular Vesicles in Alzheimer's Disease: Focus on Synaptic Dysfunction and Vesicle-Neuron Interaction.	10.3390/cells12010063	36611856	PMC9818402	2022	Cells	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1005	val	0text1005.txt	9b112f5325399332b679262180394ef810e8bfe55bff59d6067bd22ede298392	high	abstract_phrase_match	The emerging role of non-coding RNAs from extracellular vesicles in Alzheimer's disease.	10.31083/j.jin.2021.01.360	33834709		2021	Journal of integrative neuroscience	IMR Press	N	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1007	train	0text1007.txt	23edf10fbd078c1e240a66568e575e77fb4582a7537bb064e1a1e36e8d89dd23	high	abstract_prefix_exact_match	Mesenchymal Stem Cell-Derived Extracellular Vesicle-Based Therapy for Alzheimer's Disease: Progress and Opportunity.	10.3390/membranes11100796	34677562	PMC8540094	2021	Membranes	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1008	train	0text1008.txt	0d3568f10bbe087dfb810835c9bb09a1726af18fe67bb3403b74b371b2fbcc9a	high	abstract_prefix_exact_match	A brief history of nearly EV-erything - The rise and rise of extracellular vesicles.	10.1002/jev2.12144	34919343	PMC8681215	2021	Journal of extracellular vesicles	Wiley	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				http://creativecommons.org/licenses/by/4.0/	include_text
1009	train	0text1009.txt	983a467f37e97101aeffe04b884e62c90964fbd6cdd8288ff4f06c23079cf138	high	abstract_prefix_exact_match	The Protective Effects of Osteocyte-Derived Extracellular Vesicles Against Alzheimer's Disease Diminished with Aging.	10.1002/advs.202105316	35508803	PMC9189667	2022	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	Wiley	Y	cc by	True	gold	cc-by				http://creativecommons.org/licenses/by/4.0/	include_text
1010	train	0text1010.txt	b5d235a18dee5822edfa73e1ad34b8ae769b46b57a231cdbcc335dd117305e8c	high	abstract_prefix_exact_match	Mesenchymal stem cell-derived extracellular vesicles ameliorate Alzheimer's disease-like phenotypes in a preclinical mouse model.	10.7150/thno.62069	34373732	PMC8344012	2021	Theranostics	Ivyspring International Publisher	Y	cc by	True	gold	cc-by					include_text
1012	train	0text1012.txt	87efaadabb11427950ec804ff2ebd0114fa17d12c12355a58b2e319bf2496c9f	high	abstract_prefix_exact_match	Different miRNA Profiles in Plasma Derived Small and Large Extracellular Vesicles from Patients with Neurodegenerative Diseases.	10.3390/ijms22052737	33800495	PMC7962970	2021	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1013	test	0text1013.txt	51c396d5a4a263aa778eb448451794f34a2e4728a082f711b0350adcc3f68745	high	abstract_phrase_match	Human neural stem cell-derived extracellular vesicles mitigate hallmarks of Alzheimer's disease.	10.1186/s13195-021-00791-x	33676561	PMC7937214	2021	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1016	train	0text1016.txt	0d3da49811c74ec4f1d9fae0b5f4e38fb5e8770dacf9c40ecf2fe34561628397	high	abstract_prefix_exact_match	Importance of extracellular vesicle secretion at the blood-cerebrospinal fluid interface in the pathogenesis of Alzheimer's disease.	10.1186/s40478-021-01245-z	34425919	PMC8381545	2021	Acta neuropathologica communications	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1017	train	0text1017.txt	4ca78299ae897b27b6d334fe2e49194365069dcd9a4fac18eeae3189c8657b36	high	candidate_page_candidate_abstract_prefix_exact_match	Immuno-digital invasive cleavage assay for analyzing Alzheimer’s amyloid ß-bound extracellular vesicles	10.1186/s13195-022-01073-w			2022	Alzheimer s Research & Therapy		Y	cc-by	True	gold	cc-by				cc-by	include_text
1018	val	0text1018.txt	69d79036b95adbfdf7c9060236ea0daa6066b957cd8ca8f67ca2826de8dd4e06	high	abstract_phrase_match	Platelet-derived extracellular vesicles are increased in sera of Alzheimer's disease patients, as revealed by Tim4-based assays.	10.1002/2211-5463.13068	33345458	PMC7931225	2021	FEBS open bio	Wiley	Y	cc by	True	gold	cc-by|cc-by-sa				http://creativecommons.org/licenses/by/4.0/|http://creativecommons.org/licenses/by/4.0/	include_text
1020	test	0text1020.txt	7ce5bb3d1f5468332832aca4376497d618af2140cd460cba17d9cad994ffa4a7	high	abstract_prefix_exact_match	Multi-Omics Analysis of Microglial Extracellular Vesicles From Human Alzheimer's Disease Brain Tissue Reveals Disease-Associated Signatures.	10.3389/fphar.2021.766082	34925024	PMC8675946	2021	Frontiers in pharmacology	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1021	train	0text1021.txt	5b330426551b12766d6193703af7c6ac11533d7b1b2381f3c112f4bcdf781e57	high	abstract_prefix_exact_match	Long Non-Coding RNAs, Extracellular Vesicles and Inflammation in Alzheimer's Disease.	10.3390/ijms232113171	36361952	PMC9654199	2022	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1026	train	0text1026.txt	c43dc3cd7777786bccc942eb91c02eeae0349c52e995ab6a642858baef5cbca0	high	abstract_prefix_exact_match	Engineered mesenchymal stem cell-derived extracellular vesicles: A state-of-the-art multifunctional weapon against Alzheimer's disease.	10.7150/thno.81860	36923533	PMC10008732	2023	Theranostics	Ivyspring International Publisher	Y	cc by	True	gold	cc-by					include_text
1027	train	0text1027.txt	a26a3747887f7b965d12659393c349cae9dc3dfff6e6524c0c32e12603adbf57	high	abstract_prefix_exact_match	Extracellular Vesicles: A Double-Edged Sword in Sepsis.	10.3390/ph14080829	34451925	PMC8399948	2021	Pharmaceuticals (Basel, Switzerland)	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1029	train	0text1029.txt	4f1a6b11c2309e082ac0bd102939e8c566a5c71a818e8d2e2e16452c374e9ada	high	abstract_prefix_exact_match	Extracellular Vesicles, Cell-Penetrating Peptides and miRNAs as Future Novel Therapeutic Interventions for Parkinson's and Alzheimer's Disease.	10.3390/biomedicines11030728	36979707	PMC10045119	2023	Biomedicines	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1030	train	0text1030.txt	c012795785bf0aed28aff7fea6a48ace00e5c31554046b20df1faff61972f752	high	abstract_phrase_match	Neuronal and Astrocytic Extracellular Vesicle Biomarkers in Blood Reflect Brain Pathology in Mouse Models of Alzheimer's Disease.	10.3390/cells10050993	33922642	PMC8146429	2021	Cells	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
