doc_id	sentence_id	split	sentence_index	document_start	document_end	sentence_char_length	sentence_sha256	normalized_document_sha256	normalization_policy	newline_policy	text_status
13	13_5	val	5	1010	1136	126	247a61e2bccfeee32e0a2bdf646d0c0671d6285a778d69c4c3a2126a9dba0be0	37fb3ee684b33aa4fedca66829e4933281754c14bac9d9d9a93b202bd09fdf38	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
13	13_6	val	6	518	789	271	d6093c2b759937cfeb153bf8017a4760adb4f37cbf0485e6aadcf062afcff865	37fb3ee684b33aa4fedca66829e4933281754c14bac9d9d9a93b202bd09fdf38	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
14	14_0	test	0	0	240	240	b2db4b6c1b746fac8c7e4dd22dd047fd86736cbf92697349403bfed0607f320e	f80702e1846d63dc963c5767f25c8a75a7795f4aedbc754b818cf28ce24b0063	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
14	14_1	test	1	241	381	140	45e0d30583950a3d29a7ee5e3488e0ddad7f703b9a753c3b3f7f3edee24075c8	f80702e1846d63dc963c5767f25c8a75a7795f4aedbc754b818cf28ce24b0063	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
14	14_2	test	2	699	787	88	dd5579630f3d5dade4d570a8aab20b68f95c8f918002ec5dcd7b383d007db965	f80702e1846d63dc963c5767f25c8a75a7795f4aedbc754b818cf28ce24b0063	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
14	14_3	test	3	788	857	69	36b72ba4f2e88a3f36ba0d1101ff4b9164d4ad35945d648152df5b3be7b934db	f80702e1846d63dc963c5767f25c8a75a7795f4aedbc754b818cf28ce24b0063	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
14	14_4	test	4	858	922	64	b2d9a9b0a8f3cdc85048fa3ec0ab017433df44c14c6566a46f8777b3b264edaa	f80702e1846d63dc963c5767f25c8a75a7795f4aedbc754b818cf28ce24b0063	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
14	14_5	test	5	923	1036	113	e80129114a7d1534c93d48c3fc391320955f3ffd235a435c8f7a7ebb660e7824	f80702e1846d63dc963c5767f25c8a75a7795f4aedbc754b818cf28ce24b0063	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
14	14_6	test	6	1037	1201	164	2962b4eec2cc1093ec63557f4edc236d302f17eebab075b009c0a5580f1e131e	f80702e1846d63dc963c5767f25c8a75a7795f4aedbc754b818cf28ce24b0063	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
14	14_7	test	7	1202	1331	129	a21940696972de04ec0dc90608253093bf8c3caa7a29ba044d8797f08fb113ad	f80702e1846d63dc963c5767f25c8a75a7795f4aedbc754b818cf28ce24b0063	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
14	14_8	test	8	1332	1431	99	9289f87e8bdc7f80339397388419cd081c57a1e155148ae52f7c067f45ca3e3f	f80702e1846d63dc963c5767f25c8a75a7795f4aedbc754b818cf28ce24b0063	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
14	14_9	test	9	1432	1563	131	58a72bf334726b4a589fd871d8219afebda0663585b4985835c1b41ff14524c0	f80702e1846d63dc963c5767f25c8a75a7795f4aedbc754b818cf28ce24b0063	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
14	14_10	test	10	382	698	316	31c6ad138f243d78aaaf53b3301b7cc76f346898f6a8bc2a4d0d465e17c713d9	f80702e1846d63dc963c5767f25c8a75a7795f4aedbc754b818cf28ce24b0063	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1532	1532_0	train	0	1350	1462	112	357be59ce034ef2b951af7d7007d3112a0c0fe85bd626dbd3f4ddc7d22d8c114	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1532	1532_1	train	1	1463	1644	181	bc87e61ccb605e9fd4e68862d1171b28b57f2a33f2a81fbde1f5ad1f92861675	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1532	1532_2	train	2	1645	1760	115	293ef9c36396d34e1c0f28882793f5a3f14def73425eeba86b411859a4e1edef	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1532	1532_3	train	3	0	96	96	436d0a0734feb616c11459ad0f8f7292377f1a4d077d1415c30132adb29bf6d0	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1532	1532_4	train	4	97	238	141	fd9b5505ace34363da77c5291f830b9a10dca81666cd14767be08c890cd40e48	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1532	1532_5	train	5	239	407	168	b32289a9000ba9e51b785c9faa45225896e221954e931674b5d40984c01fad62	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1532	1532_6	train	6	408	492	84	85d965c417114cb22b31e554dc09cff070b8e974456ee03774c38028216d7c9b	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1532	1532_7	train	7	493	683	190	e1c0ac2967793387311b711120d1e64bd663dc960cbbee1872979e47699ae7b9	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1532	1532_8	train	8	684	808	124	e1d6ea163e4b8f6fd4602c5a4f04d644bbccfc422b6a25085f696da04da3ec71	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1532	1532_9	train	9	809	993	184	8327a723df217dc20100584dccf0aac409b2a26ea22ba352075a3a2d809d1859	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1532	1532_10	train	10	994	1062	68	6447ca2b7b236a6520accce862e47fe0de252002b1e59173cd03ab6398dd1675	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1532	1532_11	train	11	1063	1152	89	5539023af3b7abd56d7ed571743532b6e282e22b876253cec928c9bc6aeae0ff	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1532	1532_12	train	12	1153	1261	108	ecdbd88c761db13d5527bc5c941ee71055bcaf43e9174daf7c6fa16cbf89ad88	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1532	1532_13	train	13	1262	1349	87	c60a6d0e82b24d6927c02a640ecaf6218044c6c37ed41b6a4744047e7b9065bb	d7699ae0105a90ebdfac99cece82459d30322fbad270f06ab055f2f648c9dbd2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1533	1533_0	train	0	0	212	212	f9850b18c693f4b055ac9ffaf96f66ab64fef7557fa0c62201032423baae9e25	72a5b67dd046a443a05588b8efedf8e93b196dccff43327be33be093150aece7	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1533	1533_1	train	1	213	448	235	95962d40444cc41f8e0884542680b63fc5401a0c7b89f3e26c310ca662490eef	72a5b67dd046a443a05588b8efedf8e93b196dccff43327be33be093150aece7	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1533	1533_2	train	2	449	708	259	95ff0404488c2de3be2841990ca3053686d9d1a5a49fbe3aaf347e787d21a615	72a5b67dd046a443a05588b8efedf8e93b196dccff43327be33be093150aece7	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1533	1533_3	train	3	709	894	185	d6ca68825ad0c9ad22fa2df06b1277b81c808b7da5909cb37ba4fa77cec5946f	72a5b67dd046a443a05588b8efedf8e93b196dccff43327be33be093150aece7	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1533	1533_4	train	4	895	1168	273	ca2ca2aa7b2029111980b4036a9bd8bf9cb60ac09d9393ae72342f8cae899b50	72a5b67dd046a443a05588b8efedf8e93b196dccff43327be33be093150aece7	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1533	1533_5	train	5	1169	1533	364	b4726bdba0d2d398d66bd490120934a8361430ba2f98821787e4760c7f231e64	72a5b67dd046a443a05588b8efedf8e93b196dccff43327be33be093150aece7	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1534	1534_0	train	0	0	187	187	ab88c1724568bb73809fa009a1838972024648c1f8054dbbf5c7767d6d4ab782	37fcfd7a806d681f0f54491b8adc3167d8b7a1dea90a9c953b26c6028d7744e2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1534	1534_1	train	1	188	238	50	c880a6c57451645194cdf7543769ad8a3f71b1f881d20ae90a7a933c4b22918c	37fcfd7a806d681f0f54491b8adc3167d8b7a1dea90a9c953b26c6028d7744e2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1534	1534_2	train	2	239	344	105	c0d7139c05fac781da94693fd1f2293756a1cb999617644a4e0ea0e655c87ffc	37fcfd7a806d681f0f54491b8adc3167d8b7a1dea90a9c953b26c6028d7744e2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1534	1534_3	train	3	345	439	94	fa8d5a7728f8d349a10753c050efa1f911eaf200c1ec44bbe33c0a27436132fe	37fcfd7a806d681f0f54491b8adc3167d8b7a1dea90a9c953b26c6028d7744e2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1534	1534_4	train	4	440	835	395	e8563f06a59d76d5029f9f43393883cd5bd87a4dc5e8a625d1a627c57306756f	37fcfd7a806d681f0f54491b8adc3167d8b7a1dea90a9c953b26c6028d7744e2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1534	1534_5	train	5	836	915	79	79a18870fbe0328eec224eee9891855f90b45d07b504c9a3d1b805e53c335af0	37fcfd7a806d681f0f54491b8adc3167d8b7a1dea90a9c953b26c6028d7744e2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1534	1534_6	train	6	916	1207	291	0420c4f74b9be970aeb43a3b8f93681c1ad1be0569cc4f76a781e9aac39cb0d9	37fcfd7a806d681f0f54491b8adc3167d8b7a1dea90a9c953b26c6028d7744e2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1534	1534_7	train	7	1208	1384	176	b3a86a184919a989e1f7355e10efceb7bf566b5566c7e71761efddd0f1196864	37fcfd7a806d681f0f54491b8adc3167d8b7a1dea90a9c953b26c6028d7744e2	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1535	1535_0	train	0	0	124	124	92bfaeb017cc160ba5814417ec6e09a1d6438a69c668a5b921ea94b1f911a2af	e2b1e195963d54ae01d046f4cc47c804adbcd47791aa4a2b00bfc1b2fe4e4e90	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1535	1535_1	train	1	125	355	230	0850598947569b5f5d9d574b345009a501d1925ef07d3dc8f1594f32a502f1da	e2b1e195963d54ae01d046f4cc47c804adbcd47791aa4a2b00bfc1b2fe4e4e90	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1535	1535_2	train	2	356	452	96	c6a615b315ce13ba2d87ff6d4aa41dee61e8fdb148b111d36631a0fb6e308f57	e2b1e195963d54ae01d046f4cc47c804adbcd47791aa4a2b00bfc1b2fe4e4e90	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1535	1535_3	train	3	453	560	107	9a65c19d40b301112747377a0faf527e13d4b07c8d4a5736e2645453867313d7	e2b1e195963d54ae01d046f4cc47c804adbcd47791aa4a2b00bfc1b2fe4e4e90	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1535	1535_4	train	4	561	711	150	30f0195aa8901a0bb4cc05901f434158ee5cf13786a9c3290e63c63869f35079	e2b1e195963d54ae01d046f4cc47c804adbcd47791aa4a2b00bfc1b2fe4e4e90	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1535	1535_5	train	5	712	818	106	047bb3ff5d191d87a31cf52ad336cfa43127fc88d39752db58859f92fff4de06	e2b1e195963d54ae01d046f4cc47c804adbcd47791aa4a2b00bfc1b2fe4e4e90	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1535	1535_6	train	6	819	987	168	bd275c713fda4fc8c4ba1d4a1cb72aba4aa21c7ce0643ceee82588ff3448b254	e2b1e195963d54ae01d046f4cc47c804adbcd47791aa4a2b00bfc1b2fe4e4e90	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1535	1535_7	train	7	988	1169	181	14efc43fd616b9ffe79c9878e3ebc1644e23149cd431a79a42c70273e0ea6d6c	e2b1e195963d54ae01d046f4cc47c804adbcd47791aa4a2b00bfc1b2fe4e4e90	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1535	1535_8	train	8	1170	1265	95	92a4f12a1fe2e4711db88471564bc44e401623d8067c76b21d6988139f16c716	e2b1e195963d54ae01d046f4cc47c804adbcd47791aa4a2b00bfc1b2fe4e4e90	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1535	1535_9	train	9	1266	1469	203	542d082cc24d1e7652bb6436574f41aa6d094c598bb5eacbd91f71d7ce9b8803	e2b1e195963d54ae01d046f4cc47c804adbcd47791aa4a2b00bfc1b2fe4e4e90	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1535	1535_10	train	10	1470	1687	217	74e1132182e76140fd33c5edf1b86034bbb7bd14d2114d84bf059b3789c25928	e2b1e195963d54ae01d046f4cc47c804adbcd47791aa4a2b00bfc1b2fe4e4e90	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1535	1535_11	train	11	1688	1869	181	4ec0b06f189150cf7a849f488aaddc092c607fe5ee7b382a22f641476deb0ae6	e2b1e195963d54ae01d046f4cc47c804adbcd47791aa4a2b00bfc1b2fe4e4e90	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1536	1536_0	test	0	0	117	117	9a83bb04cf4e167b15736cbefb24fed6225a3aaecd7529f44241f130122ab56f	8430d5409866ddbcec363d40978af19675f6a991bccbb7c50d2fea656c760586	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1536	1536_1	test	1	118	255	137	98a91a8feb1eade7cb76d69c722ff8c458e251c4cdeaad2acf00244c4ed4264b	8430d5409866ddbcec363d40978af19675f6a991bccbb7c50d2fea656c760586	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1536	1536_2	test	2	256	479	223	0f23cd668d3ca7424de91439f7564758140c1e3157e182cd829d9b7458b5e024	8430d5409866ddbcec363d40978af19675f6a991bccbb7c50d2fea656c760586	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1536	1536_3	test	3	480	747	267	dbd27ad012e6dca69ba4a6f817b048420e3ee19a0e1491fc1e9465ff564e5ed2	8430d5409866ddbcec363d40978af19675f6a991bccbb7c50d2fea656c760586	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1536	1536_4	test	4	748	963	215	d41c45d0a6818feb0626b9db8314dc588045146254a4bea2829d676b57e8dbcb	8430d5409866ddbcec363d40978af19675f6a991bccbb7c50d2fea656c760586	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1536	1536_5	test	5	964	1022	58	795e4ed25b35c0f6a1ff5d25b14499b2ec955cad587c8f2d8007048f1799564f	8430d5409866ddbcec363d40978af19675f6a991bccbb7c50d2fea656c760586	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1536	1536_6	test	6	1023	1147	124	fb366ce741bfc654e3e2b4cbf87554aec378f32cb284d42c30844d61fdaa97f7	8430d5409866ddbcec363d40978af19675f6a991bccbb7c50d2fea656c760586	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1536	1536_7	test	7	1148	1393	245	4fcfa8b44f47445cd742b60ee72e289ecc43736225f88aa89d33fbe69da1a898	8430d5409866ddbcec363d40978af19675f6a991bccbb7c50d2fea656c760586	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1536	1536_8	test	8	1394	1486	92	46ec487b37329f224bc876335573da43b2e7bcbcea27561964fd17a4376b3438	8430d5409866ddbcec363d40978af19675f6a991bccbb7c50d2fea656c760586	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1536	1536_9	test	9	1487	1625	138	ecc23f85a346a2228a0b9a55788a0a9ba8104ba18262ab38d323862073e9a3d0	8430d5409866ddbcec363d40978af19675f6a991bccbb7c50d2fea656c760586	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1536	1536_10	test	10	1626	1706	80	59af08838808df89134433e7f94f8e944ec4dc7e9d8cbfd68bba401a7d4290c8	8430d5409866ddbcec363d40978af19675f6a991bccbb7c50d2fea656c760586	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1537	1537_0	val	0	0	123	123	42f018f182eae23ac81ca3f44d3bd8a0c30d34501c22b62b520818d741add17d	b19f00df72e9e017091a0d7a841a60c5a478fcdd6b26808908431e2e778da2a8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1537	1537_1	val	1	124	237	113	8573dff522b34ae169eaced4bdff65e067d38f4ba35a950e6127b13075ef2fdc	b19f00df72e9e017091a0d7a841a60c5a478fcdd6b26808908431e2e778da2a8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1537	1537_2	val	2	238	382	144	b784778a41901c324e9eef3eb413ea3aa0fc339af60bb73ff655a5cf646631c6	b19f00df72e9e017091a0d7a841a60c5a478fcdd6b26808908431e2e778da2a8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1537	1537_3	val	3	383	500	117	59a293e1e04416f77dab8cddaad7a33c739df196eb85953a982b19959dfc6ffe	b19f00df72e9e017091a0d7a841a60c5a478fcdd6b26808908431e2e778da2a8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1537	1537_4	val	4	501	576	75	b72cef65b81ff999fde87232adb2d31cb46bc9ad76c35f749585cecfd1ff46ef	b19f00df72e9e017091a0d7a841a60c5a478fcdd6b26808908431e2e778da2a8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1537	1537_5	val	5	577	712	135	1444a97a7547b22d45083558c3e93826d468358a63b4ab63462fa23438e57cc1	b19f00df72e9e017091a0d7a841a60c5a478fcdd6b26808908431e2e778da2a8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1537	1537_6	val	6	713	874	161	69a6fae8fab2ebe5de2876690cc5f7886f5097c1a2f330338d30ec6e3bc4182e	b19f00df72e9e017091a0d7a841a60c5a478fcdd6b26808908431e2e778da2a8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1537	1537_7	val	7	875	1032	157	638d980c888d07858ff528b0f1c8c40c7d925cddf2888db8be72538416dea272	b19f00df72e9e017091a0d7a841a60c5a478fcdd6b26808908431e2e778da2a8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1537	1537_8	val	8	1033	1256	223	e230f34cb6e53e59145f3fb4f2fec42e2cfe2b96bdc8595d9035211c5dc23ee2	b19f00df72e9e017091a0d7a841a60c5a478fcdd6b26808908431e2e778da2a8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1537	1537_9	val	9	1257	1278	21	527a7860fca7c5ca51bfd95be6cc028ddd2673f82c3ca66739133a1807c3d5ea	b19f00df72e9e017091a0d7a841a60c5a478fcdd6b26808908431e2e778da2a8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1537	1537_10	val	10	1279	1305	26	91ae2e6e5880a374eba1aba8e63a01c050093a1cba50405dcedbc41e9aef350c	b19f00df72e9e017091a0d7a841a60c5a478fcdd6b26808908431e2e778da2a8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1537	1537_11	val	11	1306	1347	41	326f559bd50202d56e3d815dff109a43838da2a0e91a0de5684f865e3cf1ce21	b19f00df72e9e017091a0d7a841a60c5a478fcdd6b26808908431e2e778da2a8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1538	1538_0	val	0	0	116	116	e599f5c7e07437ec6b00070e8f49d31981b15d04bbcb695b30f82bfc7694c7ca	4f8fd75cb2af073f61fe59d27c1efcd5cbcbdf70b952e79dffbb6f17f4d88aa5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1538	1538_1	val	1	117	405	288	e15a6bc566b53e6b8357b1eaac533824bbdd2655e1e0b931a7f8675b4963a507	4f8fd75cb2af073f61fe59d27c1efcd5cbcbdf70b952e79dffbb6f17f4d88aa5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1538	1538_2	val	2	406	516	110	649340d9a013d39e96b7323058a541a1f3d5d03633b46302b4a038f501f3ad4e	4f8fd75cb2af073f61fe59d27c1efcd5cbcbdf70b952e79dffbb6f17f4d88aa5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1538	1538_3	val	3	517	772	255	1f035234b17b0b52c340b8ab2bdf44d9221e815e2ccf0b8dee8b31faef8dc13e	4f8fd75cb2af073f61fe59d27c1efcd5cbcbdf70b952e79dffbb6f17f4d88aa5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1538	1538_4	val	4	773	900	127	685c1fe3b92675b41bda76093dfb4efc5d190cebd631bb361f8689f410682dae	4f8fd75cb2af073f61fe59d27c1efcd5cbcbdf70b952e79dffbb6f17f4d88aa5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1538	1538_5	val	5	901	982	81	cfa1f9053a3e5caf5a388f06db91060382f21c2ed6fd106fe500ae7497baac1f	4f8fd75cb2af073f61fe59d27c1efcd5cbcbdf70b952e79dffbb6f17f4d88aa5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1538	1538_6	val	6	983	1193	210	b95e632518a897f4e5f62c459939fae55e8a33efe7745d29db792a4fbf45d5bf	4f8fd75cb2af073f61fe59d27c1efcd5cbcbdf70b952e79dffbb6f17f4d88aa5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1538	1538_7	val	7	1194	1387	193	eae119d3d8330bb86c75b5c18591a938a6cfd573418e7b4212e6d8acbad34780	4f8fd75cb2af073f61fe59d27c1efcd5cbcbdf70b952e79dffbb6f17f4d88aa5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1538	1538_8	val	8	1388	1492	104	634876c9d761962ed3642773ac80ee4dfacf8d94f730b65c293a308ea2396667	4f8fd75cb2af073f61fe59d27c1efcd5cbcbdf70b952e79dffbb6f17f4d88aa5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1538	1538_9	val	9	1493	1732	239	eae35be692d19e5952c9d8bd8e7e491d0bdd985da9837775d497fe0b9a8786dc	4f8fd75cb2af073f61fe59d27c1efcd5cbcbdf70b952e79dffbb6f17f4d88aa5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1538	1538_10	val	10	1733	1893	160	382153884e7b75cf37ea1fa5d6bf1bd23dfd843218732ae80ac2482cc28d9e6f	4f8fd75cb2af073f61fe59d27c1efcd5cbcbdf70b952e79dffbb6f17f4d88aa5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1539	1539_0	train	0	0	127	127	c7dddd093e8f193b18797922f75fb5cb5295d83d04fd2119112e15add0074f51	7e60898540cf9293530515b0f5cc9d002a5807a3a46231928c7ecbe6834a3cc8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1539	1539_1	train	1	128	234	106	4fc94fd85263089f27cd3afddd417879ebc787d05fe8acb5099829617b07d5fe	7e60898540cf9293530515b0f5cc9d002a5807a3a46231928c7ecbe6834a3cc8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1539	1539_2	train	2	235	427	192	2fbd9ed18a29962bf51c26eb6cfd3bceaaad04465ea42f7ff4737bfb31b08479	7e60898540cf9293530515b0f5cc9d002a5807a3a46231928c7ecbe6834a3cc8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1539	1539_3	train	3	428	558	130	ad5fa5fe21db5f4091274b7910222bcfd5eb905f25361926ffb2a3c095a1af7f	7e60898540cf9293530515b0f5cc9d002a5807a3a46231928c7ecbe6834a3cc8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1539	1539_4	train	4	559	1125	566	c16cd2c67c2bcdaf4edaf8981c5823280e493592ac657b12bb6e9b027694fe20	7e60898540cf9293530515b0f5cc9d002a5807a3a46231928c7ecbe6834a3cc8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1539	1539_5	train	5	1126	1206	80	c22a3433f54782e8a4d79fda44a715ffc51ee2c63e394b9049ade755ab3aeb3a	7e60898540cf9293530515b0f5cc9d002a5807a3a46231928c7ecbe6834a3cc8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1539	1539_6	train	6	1207	1300	93	3f2126747f4cf5938b045d672df8cb240e8c788899e765f94ffeeceb0dcfd780	7e60898540cf9293530515b0f5cc9d002a5807a3a46231928c7ecbe6834a3cc8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
