doc_id	split	source_file	provider	candidate_rank	candidate_title	candidate_doi	candidate_year	candidate_venue	candidate_oa_status	candidate_licenses	abstract_support	support_reason	query_used
136	val	0text136.txt	crossref	10	Mitochondrial Inhibition and Oxidative Stress: Reciprocating Players in Neurodegeneration	10.1089/ars.2005.7.1117	2005	Antioxidants &amp; Redox Signaling			unknown	crossref_no_abstract_available	oxidative stress well redox loss neurons increasing neurodegeneration oxygen leads signaling conditions
136	val	0text136.txt	crossref	11	Mitochondrial hyperpolarization in iPSC-derived neurons from patients of FTDP-17 with 10+16 MAPT mutation leads to oxidative stress and neurodegeneration	10.1016/j.redox.2017.03.008	2017	Redox Biology		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	oxidative stress well redox loss neurons increasing neurodegeneration oxygen leads signaling conditions
136	val	0text136.txt	crossref	12	Pesticides as Inducers of Oxidative Stress	10.20455/ros.2017.823	2017	Reactive Oxygen Species			unknown	crossref_no_abstract_available	"""of oxidative stress and neurodegeneration is well established, indicating that the overproduction of reactive oxygen/nitrogen/sulfur species (ROS/RNS/RSS) correlates"""
136	val	0text136.txt	crossref	13	ROS–RNS–Phytohormones Network in Root Response Strategy	10.1007/978-3-319-20421-5_13	2015	Reactive Oxygen Species and Oxidative Damage in Plants Under Stress		https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	unknown	crossref_no_abstract_available	"""of oxidative stress and neurodegeneration is well established, indicating that the overproduction of reactive oxygen/nitrogen/sulfur species (ROS/RNS/RSS) correlates"""
136	val	0text136.txt	crossref	14	Reactive Oxygen Species, Kinase Signaling, and Redox Regulation of Epigenetics	10.1007/978-94-007-5787-5_11	2013	Oxidative Stress and Redox Regulation			unknown	crossref_no_abstract_available	oxidative stress well redox loss neurons increasing neurodegeneration oxygen leads signaling conditions
136	val	0text136.txt	crossref	15	Reactive Oxygen Species, Reactive Nitrogen Species and Oxidative Metabolism Under Waterlogging Stress	10.1002/9781119468677.ch34	2019	Reactive Oxygen, Nitrogen and Sulfur Species in Plants		http://doi.wiley.com/10.1002/tdm_license_1.1	unknown	crossref_no_abstract_available	"""of oxidative stress and neurodegeneration is well established, indicating that the overproduction of reactive oxygen/nitrogen/sulfur species (ROS/RNS/RSS) correlates"""
136	val	0text136.txt	crossref	16	Reactive Oxygen and Nitrogen Species	10.1201/9781420026559.ch5	2005	Oxidative Stress and Disease			unknown	crossref_no_abstract_available	"""of oxidative stress and neurodegeneration is well established, indicating that the overproduction of reactive oxygen/nitrogen/sulfur species (ROS/RNS/RSS) correlates"""
136	val	0text136.txt	crossref	17	Reactive Oxygen, Nitrogen and Sulfur Species (ROS, RNS, RSS) and Selenium in Crops	10.1007/978-3-031-93957-0_20	2025	Environmental Science and Engineering		https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	unknown	crossref_no_abstract_available	"""of oxidative stress and neurodegeneration is well established, indicating that the overproduction of reactive oxygen/nitrogen/sulfur species (ROS/RNS/RSS) correlates"""
136	val	0text136.txt	crossref	18	Redox Regulation of Protein Misfolding, Synaptic Damage, and Neuronal Loss in Neurodegenerative Diseases	10.1002/9781118063903.ch2	2011	Protein Chaperones and Protection from Neurodegenerative Diseases			unknown	crossref_no_abstract_available	"""Neurodegenerative diseases are conditions characterized by irreversible loss of neurons and loss of cognitive and motor function, mostly occurring in elderly people"""
136	val	0text136.txt	crossref	19	Sensory Neurons and Schwann Cells Respond to Oxidative Stress by Increasing Antioxidant Defense Mechanisms	10.1089/ars.2008.2235	2009	Antioxidants &amp; Redox Signaling			unknown	crossref_no_abstract_available	oxidative stress well redox loss neurons increasing neurodegeneration oxygen leads signaling conditions
136	val	0text136.txt	crossref	20	"Synergistic effects of
                  <i>Ret</i>
                  coding and enhancer loss-of-function alleles cause progressive loss of inhibitory motor neurons in the enteric nervous system"	10.1101/2025.01.23.634550				http://creativecommons.org/licenses/by-nc/4.0/	unknown	crossref_no_abstract_available	"""Neurodegenerative diseases are conditions characterized by irreversible loss of neurons and loss of cognitive and motor function, mostly occurring in elderly people"""
143	train	0text143.txt	crossref	1	Airborne particulate matter and the lung-brain axis: unraveling the neuroinflammatory cascade from alveolar irritation to microglial activation	10.1186/s12974-026-03770-x	2026	Journal of Neuroinflammation		https://creativecommons.org/licenses/by-nc-nd/4.0|https://creativecommons.org/licenses/by-nc-nd/4.0	unknown	crossref_no_abstract_available	neuroinflammation biomarkers clinical microglial astrocyte activation potential markers evidence identified imaging neuroinflammatory
143	train	0text143.txt	crossref	2	Astrocyte galectin-9 potentiates microglial TNF secretion	10.1186/s12974-014-0144-0	2014	Journal of Neuroinflammation		http://creativecommons.org/licenses/by/4.0	unknown	crossref_no_abstract_available	neuroinflammation biomarkers clinical microglial astrocyte activation potential markers evidence identified imaging neuroinflammatory
143	train	0text143.txt	crossref	3	Batten Disease: A Typical Neuronal Storage Disease or a Genetic Neurodegenerative Disorder Characterized by Excitotoxicity?	10.1007/978-1-4899-0209-2_28	1996	Neurodegenerative Diseases			unknown	crossref_no_abstract_available	"""Huntington's disease (HD) is a debilitating inherited neurodegenerative disorder characterized by motor, cognitive and psychiatric deficits"""
143	train	0text143.txt	crossref	4	Cognitive deficits in Parkinson's disease	10.1017/cbo9780511544279.005	2002	Psychiatric and Cognitive Disorders in Parkinson's Disease		https://www.cambridge.org/core/terms	unknown	crossref_no_abstract_available	"""Huntington's disease (HD) is a debilitating inherited neurodegenerative disorder characterized by motor, cognitive and psychiatric deficits"""
143	train	0text143.txt	crossref	5	Early deficits in motor coordination and cognitive dysfunction in a mouse model of the neurodegenerative lysosomal storage disorder, Sandhoff disease	10.1016/j.bbr.2008.06.016	2008	Behavioural Brain Research		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	"""Huntington's disease (HD) is a debilitating inherited neurodegenerative disorder characterized by motor, cognitive and psychiatric deficits"""
143	train	0text143.txt	crossref	6	Figure 3: Neuroinflammation and microglial activation.	10.7717/peerj.3905/fig-3					unknown	crossref_no_abstract_available	neuroinflammation biomarkers clinical microglial astrocyte activation potential markers evidence identified imaging neuroinflammatory
143	train	0text143.txt	crossref	7	Fingolimod modulates microglial activation to augment markers of remyelination	10.1186/1742-2094-8-76	2011	Journal of Neuroinflammation			unknown	crossref_no_abstract_available	neuroinflammation biomarkers clinical microglial astrocyte activation potential markers evidence identified imaging neuroinflammatory
143	train	0text143.txt	crossref	8	HMGB1 as a Potential Biomarker and Therapeutic Target for Malignant Mesothelioma	10.1155/2019/4183157	2019	Disease Markers		http://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	"""as a potential target for therapeutic intervention. Although the relationship between neuroinflammation markers and the disease pathology is"""
143	train	0text143.txt	crossref	9	Hippocampal microglial activation triggers a neurotoxic-specific astrocyte response and mediates etomidate-induced long-term synaptic inhibition	10.1186/s12974-020-01799-0	2020	Journal of Neuroinflammation		http://creativecommons.org/licenses/by/4.0/|http://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	neuroinflammation biomarkers clinical microglial astrocyte activation potential markers evidence identified imaging neuroinflammatory
143	train	0text143.txt	crossref	10	Inherited Neurodegenerative Disease	10.1007/springerreference_34085		SpringerReference			unknown	crossref_no_abstract_available	"""Huntington's disease (HD) is a debilitating inherited neurodegenerative disorder characterized by motor, cognitive and psychiatric deficits"""
143	train	0text143.txt	crossref	11	Lenalidomide reduces microglial activation and behavioral deficits in a transgenic model of Parkinson’s disease	10.1186/s12974-015-0320-x	2015	Journal of Neuroinflammation		http://creativecommons.org/licenses/by/4.0	unknown	crossref_no_abstract_available	"""Huntington's disease (HD) is a debilitating inherited neurodegenerative disorder characterized by motor, cognitive and psychiatric deficits. Microglial and astrocyte activation, part of the process termed neuroinflammation, is one hallmark"""
143	train	0text143.txt	crossref	12	Microglial activation and neuroinflammation in acute and chronic cognitive deficits in sepsis	10.1016/j.neuropharm.2024.110285	2025	Neuropharmacology		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	unknown	crossref_no_abstract_available	"""Huntington's disease (HD) is a debilitating inherited neurodegenerative disorder characterized by motor, cognitive and psychiatric deficits. Microglial and astrocyte activation, part of the process termed neuroinflammation, is one hallmark"""
143	train	0text143.txt	crossref	13	Motor neuron disease	10.3109/9780203213193-19	2001	Cognitive Deficits in Brain Disorders			unknown	crossref_no_abstract_available	"""Huntington's disease (HD) is a debilitating inherited neurodegenerative disorder characterized by motor, cognitive and psychiatric deficits"""
143	train	0text143.txt	crossref	14	Neuroinflammation and Microglial Activation in Schizophrenia: An Overview	10.1007/978-981-19-3949-5_5-1	2023	Handbook of Neurodegenerative Disorders		https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	unknown	crossref_no_abstract_available	"""Huntington's disease (HD) is a debilitating inherited neurodegenerative disorder characterized by motor, cognitive and psychiatric deficits. Microglial and astrocyte activation, part of the process termed neuroinflammation, is one hallmark"""
143	train	0text143.txt	crossref	15	Neuroinflammation and Microglial Activation in Schizophrenia: An Overview	10.1007/978-981-99-7557-0_5	2024	Handbook of Neurodegenerative Disorders		https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	unknown	crossref_no_abstract_available	"""Huntington's disease (HD) is a debilitating inherited neurodegenerative disorder characterized by motor, cognitive and psychiatric deficits. Microglial and astrocyte activation, part of the process termed neuroinflammation, is one hallmark"""
143	train	0text143.txt	crossref	16	Neuroinflammation as a Potential Therapeutic Target in Alzheimer’s Disease	10.2147/cia.s357558	2022	Clinical Interventions in Aging		http://creativecommons.org/licenses/by-nc/3.0/	unknown	crossref_no_abstract_available	"""as a potential target for therapeutic intervention. Although the relationship between neuroinflammation markers and the disease pathology is"""
